	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: tBuO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: tBuO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: tBuO-BsubPc	State: CBP	State: TxOPhCz	State: tBuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: tBuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: tBuO-BsubPc
2010	14:08:05	0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2011	14:08:06	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2012	14:08:07	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2013	14:08:08	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2014	14:08:09	0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2015	14:08:10	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2016	14:08:11	0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2017	14:08:12	0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2018	14:08:13	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2019	14:08:14	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2020	14:08:15	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2021	14:08:16	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2022	14:08:17	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2023	14:08:18	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2024	14:08:19	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2025	14:08:20	0.001	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2026	14:08:21	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2027	14:08:22	0.001	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2028	14:08:23	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2029	14:08:24	-0.001	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2030	14:08:25	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2031	14:08:26	-0.001	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2032	14:08:27	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2033	14:08:28	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2034	14:08:29	0.001	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2035	14:08:30	0.001	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2036	14:08:31	0.001	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2037	14:08:32	0.001	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2038	14:08:33	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2039	14:08:34	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2040	14:08:35	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2041	14:08:36	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2042	14:08:37	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2043	14:08:38	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2044	14:08:39	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2045	14:08:40	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2046	14:08:41	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2047	14:08:42	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2048	14:08:43	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2049	14:08:44	0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2050	14:08:45	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2051	14:08:46	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2052	14:08:47	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2053	14:08:48	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2054	14:08:49	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2055	14:08:50	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2056	14:08:51	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2057	14:08:52	-0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2058	14:08:53	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2059	14:08:54	-0.000	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2060	14:08:55	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2061	14:08:56	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2062	14:08:57	0.001	-0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2063	14:08:58	0.000	0.000	0.006	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2064	14:08:59	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2065	14:09:00	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2066	14:09:01	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2067	14:09:02	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2068	14:09:03	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2069	14:09:04	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2070	14:09:05	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2071	14:09:06	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2072	14:09:07	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2073	14:09:08	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2074	14:09:09	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2075	14:09:10	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2076	14:09:11	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2077	14:09:12	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2078	14:09:13	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2079	14:09:14	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2080	14:09:15	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2081	14:09:16	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2082	14:09:17	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2083	14:09:18	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2084	14:09:19	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2085	14:09:20	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2086	14:09:21	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2087	14:09:22	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2088	14:09:23	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2089	14:09:24	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2090	14:09:25	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2091	14:09:26	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2092	14:09:27	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2093	14:09:28	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2094	14:09:29	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2095	14:09:30	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2096	14:09:31	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2097	14:09:32	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2098	14:09:33	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2099	14:09:34	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2100	14:09:35	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2101	14:09:36	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2102	14:09:37	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2103	14:09:38	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2104	14:09:39	0.001	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2105	14:09:40	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2106	14:09:41	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2107	14:09:42	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2108	14:09:43	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2109	14:09:44	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2110	14:09:45	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2111	14:09:46	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2112	14:09:47	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2113	14:09:48	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2114	14:09:49	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2115	14:09:50	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2116	14:09:51	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2117	14:09:52	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2118	14:09:53	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2119	14:09:54	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2120	14:09:55	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2121	14:09:56	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	790
2122	14:09:57	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2123	14:09:58	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2124	14:09:59	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2125	14:10:00	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2126	14:10:01	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2127	14:10:02	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2128	14:10:03	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2129	14:10:04	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2130	14:10:05	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2131	14:10:06	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2132	14:10:07	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2133	14:10:08	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2134	14:10:09	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2135	14:10:10	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2136	14:10:11	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2137	14:10:12	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2138	14:10:13	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2139	14:10:14	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2140	14:10:15	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2141	14:10:16	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.005	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2142	14:10:17	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2143	14:10:18	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2144	14:10:19	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2145	14:10:20	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2146	14:10:21	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	791
2147	14:10:22	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2148	14:10:23	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2149	14:10:24	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2150	14:10:25	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2151	14:10:26	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2152	14:10:27	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2153	14:10:28	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2154	14:10:29	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2155	14:10:30	0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2156	14:10:31	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2157	14:10:32	0.001	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2158	14:10:33	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2159	14:10:34	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2160	14:10:35	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2161	14:10:36	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2162	14:10:37	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	786
2163	14:10:38	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2164	14:10:39	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2165	14:10:40	0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	789
2166	14:10:41	-0.000	0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2167	14:10:42	0.000	0.000	0.008	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	785
2168	14:10:43	0.000	0.000	0.008	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	783
2169	14:10:44	-0.000	0.000	0.008	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	788
2170	14:10:45	-0.000	-0.000	0.007	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
2171	14:10:46	-0.000	0.000	0.008	6.120	1.531	19.896	0.000	-0.000	0.006	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	787
