	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: BuO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: BuO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: BuO-BsubPc	State: CBP	State: TxOPhCz	State: BuO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: BuO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: BuO-BsubPc
5299	13:44:21	0.007	0.066	0.010	24.431	14.952	19.608	0.001	0.008	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5300	13:44:22	0.006	0.069	0.010	24.431	14.952	19.609	0.001	0.008	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5301	13:44:23	0.007	0.070	0.010	24.431	14.952	19.609	0.001	0.008	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5302	13:44:24	0.005	0.072	0.010	24.431	14.952	19.609	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5303	13:44:25	0.008	0.074	0.010	24.431	14.952	19.609	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5304	13:44:26	0.005	0.076	0.010	24.431	14.952	19.607	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5305	13:44:27	0.005	0.078	0.010	24.431	14.952	19.607	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5306	13:44:28	0.007	0.080	0.010	24.431	14.952	19.607	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5307	13:44:29	0.009	0.082	0.010	24.431	14.952	19.607	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5308	13:44:30	0.008	0.085	0.010	24.431	14.952	19.608	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5309	13:44:31	0.007	0.087	0.010	24.431	14.952	19.608	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5310	13:44:32	0.009	0.090	0.010	24.431	14.952	19.608	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5311	13:44:33	0.009	0.092	0.010	24.431	14.952	19.608	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5312	13:44:34	0.012	0.095	0.010	24.431	14.952	19.606	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5313	13:44:35	0.009	0.097	0.010	24.431	14.952	19.606	0.001	0.009	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5314	13:44:36	0.011	0.100	0.010	24.431	14.952	19.606	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5315	13:44:37	0.011	0.103	0.010	24.431	14.952	19.606	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5316	13:44:38	0.011	0.107	0.010	24.431	14.952	19.608	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5317	13:44:39	0.011	0.110	0.010	24.431	14.952	19.608	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5318	13:44:40	0.011	0.114	0.010	24.431	14.952	19.608	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5319	13:44:41	0.014	0.118	0.010	24.431	14.952	19.608	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5320	13:44:42	0.014	0.121	0.010	24.431	14.952	19.607	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5321	13:44:43	0.012	0.124	0.010	24.431	14.952	19.607	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5322	13:44:44	0.013	0.127	0.010	24.431	14.952	19.607	0.001	0.010	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5323	13:44:45	0.011	0.130	0.010	24.431	14.952	19.607	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
5324	13:44:46	0.012	0.134	0.010	24.431	14.952	19.608	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5325	13:44:47	0.015	0.137	0.010	24.431	14.952	19.608	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5326	13:44:48	0.013	0.141	0.010	24.431	14.952	19.608	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5327	13:44:49	0.013	0.145	0.010	24.431	14.952	19.608	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
5328	13:44:50	0.013	0.148	0.010	24.431	14.952	19.606	0.001	0.011	0.032	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5329	13:44:51	0.011	0.151	0.010	24.431	14.952	19.606	0.001	0.011	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5330	13:44:52	0.014	0.156	0.010	24.431	14.952	19.606	0.001	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5331	13:44:53	0.014	0.159	0.010	24.431	14.952	19.606	0.001	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5332	13:44:54	0.014	0.164	0.010	24.431	14.952	19.607	0.001	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5333	13:44:55	0.013	0.169	0.010	24.431	14.952	19.607	0.001	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5334	13:44:56	0.015	0.175	0.010	24.431	14.952	19.607	0.001	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5335	13:44:57	0.013	0.181	0.010	24.431	14.952	19.607	0.002	0.012	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5336	13:44:58	0.013	0.187	0.010	24.431	14.952	19.607	0.002	0.013	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
5337	13:44:59	0.013	0.197	0.010	24.431	14.952	19.607	0.002	0.013	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5338	13:45:00	0.013	0.208	0.010	24.431	14.952	19.607	0.002	0.013	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5339	13:45:01	0.014	0.222	0.010	24.431	14.952	19.607	0.002	0.013	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5340	13:45:02	0.013	0.235	0.010	24.431	14.952	19.605	0.002	0.013	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5341	13:45:03	0.013	0.245	0.010	24.431	14.952	19.605	0.002	0.014	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5342	13:45:04	0.012	0.254	0.010	24.431	14.952	19.605	0.002	0.014	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5343	13:45:05	0.013	0.261	0.010	24.431	14.952	19.605	0.002	0.014	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5344	13:45:06	0.012	0.267	0.010	24.431	14.952	19.607	0.002	0.014	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
5345	13:45:07	0.011	0.273	0.010	24.431	14.952	19.607	0.002	0.015	0.033	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5346	13:45:08	0.011	0.277	0.010	24.431	14.952	19.607	0.002	0.015	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5347	13:45:09	0.011	0.282	0.010	24.431	14.952	19.607	0.002	0.015	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5348	13:45:10	0.011	0.286	0.010	24.431	14.816	19.606	0.002	0.016	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
5349	13:45:11	0.011	0.288	0.010	24.481	14.651	19.606	0.002	0.016	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	780
5350	13:45:12	0.011	0.292	0.010	24.694	14.651	19.606	0.002	0.016	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
5351	13:45:13	0.010	0.294	0.010	25.110	14.494	19.606	0.002	0.016	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5352	13:45:14	0.010	0.296	0.010	25.160	14.323	19.606	0.002	0.017	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5353	13:45:15	0.013	0.298	0.010	25.271	14.323	19.606	0.002	0.017	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5354	13:45:16	0.011	0.298	0.010	25.321	14.161	19.606	0.002	0.017	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5355	13:45:17	0.011	0.297	0.010	25.321	14.012	19.606	0.002	0.018	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5356	13:45:18	0.011	0.295	0.010	25.321	14.012	19.606	0.002	0.018	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5357	13:45:19	0.013	0.292	0.010	25.321	13.898	19.606	0.002	0.018	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5358	13:45:20	0.011	0.289	0.010	25.321	13.798	19.606	0.002	0.019	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5359	13:45:21	0.013	0.285	0.010	25.321	13.798	19.606	0.002	0.019	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5360	13:45:22	0.016	0.281	0.010	25.321	13.718	19.609	0.002	0.019	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5361	13:45:23	0.013	0.275	0.010	25.321	13.642	19.609	0.002	0.019	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5362	13:45:24	0.013	0.270	0.010	25.321	13.642	19.609	0.002	0.020	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5363	13:45:25	0.015	0.265	0.010	25.321	13.607	19.609	0.002	0.020	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5364	13:45:26	0.015	0.259	0.010	25.321	13.584	19.606	0.002	0.020	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5365	13:45:27	0.015	0.253	0.010	25.321	13.584	19.606	0.002	0.020	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5366	13:45:28	0.015	0.247	0.010	25.321	13.605	19.606	0.002	0.021	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5367	13:45:29	0.016	0.240	0.010	25.321	13.627	19.606	0.002	0.021	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5368	13:45:30	0.014	0.233	0.010	25.321	13.627	19.607	0.002	0.021	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5369	13:45:31	0.017	0.226	0.010	25.321	13.714	19.607	0.002	0.021	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5370	13:45:32	0.013	0.219	0.010	25.321	13.807	19.607	0.002	0.022	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5371	13:45:33	0.016	0.213	0.010	25.321	13.807	19.607	0.002	0.022	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5372	13:45:34	0.015	0.207	0.010	25.321	13.919	19.607	0.002	0.022	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5373	13:45:35	0.016	0.202	0.010	25.321	13.984	19.607	0.002	0.022	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5374	13:45:36	0.015	0.197	0.010	25.321	13.984	19.607	0.002	0.022	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5375	13:45:37	0.016	0.192	0.010	25.321	14.038	19.607	0.002	0.023	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5376	13:45:38	0.015	0.186	0.010	25.321	14.138	19.606	0.002	0.023	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5377	13:45:39	0.015	0.182	0.010	25.321	14.138	19.606	0.002	0.023	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5378	13:45:40	0.017	0.177	0.010	25.321	14.293	19.606	0.002	0.023	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5379	13:45:41	0.015	0.174	0.010	25.321	14.425	19.606	0.002	0.023	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5380	13:45:42	0.016	0.171	0.010	25.321	14.425	19.603	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5381	13:45:43	0.016	0.168	0.010	25.321	14.497	19.603	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5382	13:45:44	0.015	0.166	0.010	25.321	14.582	19.603	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5383	13:45:45	0.015	0.163	0.010	25.321	14.582	19.603	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5384	13:45:46	0.017	0.162	0.010	25.321	14.631	19.604	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5385	13:45:47	0.017	0.161	0.010	25.321	14.716	19.604	0.002	0.024	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5386	13:45:48	0.016	0.160	0.010	25.321	14.716	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5387	13:45:49	0.017	0.160	0.010	25.321	14.715	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5388	13:45:50	0.017	0.161	0.010	25.321	14.757	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5389	13:45:51	0.019	0.161	0.010	25.321	14.757	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5390	13:45:52	0.017	0.164	0.010	25.321	14.691	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5391	13:45:53	0.018	0.165	0.010	25.321	14.613	19.604	0.002	0.025	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5392	13:45:54	0.021	0.168	0.010	25.321	14.613	19.604	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5393	13:45:55	0.020	0.172	0.010	25.435	14.494	19.604	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5394	13:45:56	0.019	0.173	0.010	25.606	14.098	19.604	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5395	13:45:57	0.021	0.175	0.010	25.721	14.098	19.604	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5396	13:45:58	0.022	0.177	0.010	25.809	14.569	19.605	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5397	13:45:59	0.021	0.175	0.010	25.809	14.727	19.605	0.002	0.026	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5398	13:46:00	0.021	0.176	0.010	25.809	14.727	19.605	0.002	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5399	13:46:01	0.023	0.176	0.010	25.809	14.568	19.605	0.002	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5400	13:46:02	0.023	0.175	0.010	25.809	14.730	19.604	0.002	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5401	13:46:03	0.024	0.176	0.010	25.809	14.730	19.604	0.003	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5402	13:46:04	0.027	0.175	0.010	25.809	14.799	19.604	0.003	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5403	13:46:05	0.025	0.175	0.010	25.809	14.846	19.604	0.003	0.027	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5404	13:46:06	0.025	0.176	0.010	25.809	14.846	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5405	13:46:07	0.027	0.177	0.010	25.809	14.829	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5406	13:46:08	0.027	0.178	0.010	25.809	14.762	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5407	13:46:09	0.027	0.180	0.010	25.809	14.762	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5408	13:46:10	0.030	0.181	0.010	25.809	14.732	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5409	13:46:11	0.032	0.181	0.010	25.809	14.692	19.604	0.003	0.028	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5410	13:46:12	0.034	0.183	0.010	25.809	14.692	19.604	0.003	0.029	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5411	13:46:13	0.033	0.184	0.010	25.809	14.759	19.604	0.003	0.029	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5412	13:46:14	0.033	0.185	0.010	25.809	14.699	19.603	0.003	0.029	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5413	13:46:15	0.035	0.186	0.010	25.809	14.699	19.603	0.003	0.029	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5414	13:46:16	0.035	0.187	0.010	25.809	14.692	19.603	0.003	0.029	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5415	13:46:17	0.038	0.189	0.010	25.809	14.629	19.603	0.003	0.030	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5416	13:46:18	0.039	0.190	0.010	25.809	14.629	19.603	0.003	0.030	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5417	13:46:19	0.040	0.191	0.010	25.809	14.607	19.603	0.003	0.030	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5418	13:46:20	0.043	0.194	0.010	25.809	14.562	19.603	0.003	0.030	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5419	13:46:21	0.046	0.195	0.010	25.809	14.562	19.603	0.003	0.030	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5420	13:46:22	0.045	0.197	0.010	25.809	14.437	19.604	0.003	0.031	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5421	13:46:23	0.049	0.198	0.010	25.809	14.435	19.604	0.003	0.031	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5422	13:46:24	0.049	0.198	0.010	25.809	14.435	19.604	0.003	0.031	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5423	13:46:25	0.052	0.197	0.010	25.809	14.464	19.604	0.003	0.031	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5424	13:46:26	0.053	0.199	0.010	25.809	14.547	19.604	0.003	0.031	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
5425	13:46:27	0.057	0.202	0.010	25.809	14.547	19.604	0.003	0.032	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
5426	13:46:28	0.060	0.204	0.010	25.809	14.398	19.604	0.003	0.032	0.033	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5427	13:46:29	0.059	0.205	0.010	25.919	14.201	19.604	0.004	0.032	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5428	13:46:30	0.062	0.205	0.010	25.919	14.201	19.602	0.004	0.032	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5429	13:46:31	0.064	0.202	0.010	25.919	14.338	19.602	0.004	0.032	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5430	13:46:32	0.067	0.201	0.010	25.919	14.522	19.602	0.004	0.033	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5431	13:46:33	0.068	0.200	0.010	26.030	14.522	19.602	0.004	0.033	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5432	13:46:34	0.069	0.199	0.010	26.030	14.643	19.604	0.004	0.033	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5433	13:46:35	0.070	0.198	0.010	26.030	14.672	19.604	0.004	0.033	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5434	13:46:36	0.073	0.196	0.010	26.030	14.672	19.604	0.004	0.033	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5435	13:46:37	0.077	0.197	0.010	26.030	14.748	19.604	0.004	0.034	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
5436	13:46:38	0.081	0.195	0.010	26.222	14.710	19.602	0.004	0.034	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5437	13:46:39	0.082	0.195	0.010	26.222	14.710	19.602	0.004	0.034	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5438	13:46:40	0.085	0.195	0.010	26.222	14.593	19.602	0.004	0.034	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5439	13:46:41	0.089	0.194	0.010	26.222	14.709	19.602	0.004	0.034	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5440	13:46:42	0.091	0.197	0.010	26.222	14.709	19.602	0.004	0.035	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
5441	13:46:43	0.098	0.197	0.010	26.222	14.663	19.602	0.005	0.035	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5442	13:46:44	0.100	0.195	0.010	26.222	14.586	19.602	0.005	0.035	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5443	13:46:45	0.104	0.196	0.010	26.222	14.586	19.602	0.005	0.035	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5444	13:46:46	0.107	0.197	0.010	26.222	14.693	19.602	0.005	0.035	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5445	13:46:47	0.112	0.198	0.010	26.222	14.620	19.602	0.005	0.036	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5446	13:46:48	0.117	0.200	0.010	26.222	14.620	19.602	0.005	0.036	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5447	13:46:49	0.121	0.197	0.010	26.222	14.480	19.602	0.005	0.036	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
5448	13:46:50	0.128	0.195	0.010	26.222	14.669	19.601	0.005	0.036	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
5449	13:46:51	0.141	0.198	0.010	26.222	14.669	19.601	0.005	0.036	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5450	13:46:52	0.151	0.195	0.010	26.222	14.721	19.601	0.006	0.037	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
5451	13:46:53	0.159	0.201	0.010	26.222	14.744	19.601	0.006	0.037	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
5452	13:46:54	0.171	0.197	0.010	26.222	14.744	19.599	0.006	0.037	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5453	13:46:55	0.172	0.194	0.010	26.222	14.557	19.599	0.006	0.037	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5454	13:46:56	0.177	0.198	0.010	26.222	14.751	19.599	0.006	0.037	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
5455	13:46:57	0.184	0.195	0.010	26.222	14.751	19.599	0.006	0.038	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
5456	13:46:58	0.191	0.199	0.010	26.222	14.591	19.601	0.007	0.038	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5457	13:46:59	0.189	0.199	0.010	26.222	14.511	19.601	0.007	0.038	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
5458	13:47:00	0.201	0.200	0.010	26.222	14.511	19.601	0.007	0.038	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
5459	13:47:01	0.207	0.203	0.010	26.222	14.516	19.601	0.007	0.038	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
5460	13:47:02	0.213	0.200	0.010	26.222	14.564	19.599	0.007	0.039	0.034	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
