	Timestamp	Filtered Rate: CBP	Filtered Rate: tri-PXZ-trz	Filtered Rate: Cl-BsubPc	Source Power: CBP	Source Power: tri-PXZ-trz	Source Power: Cl-BsubPc	Thickness: CBP	Thickness: tri-PXZ-trz	Thickness: Cl-BsubPc	State: CBP	State: tri-PXZ-trz	State: Cl-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: tri-PXZ-trz	Fundamental  Frequency: Cl-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: tri-PXZ-trz	Current Z-Ratio: Cl-BsubPc
2100	12:38:13	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2101	12:38:14	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2102	12:38:15	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2103	12:38:16	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2104	12:38:17	0.001	0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2105	12:38:18	0.001	-0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2106	12:38:19	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2107	12:38:20	0.001	0.005	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2108	12:38:21	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2109	12:38:22	0.001	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2110	12:38:23	-0.000	0.004	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2111	12:38:24	0.001	-0.007	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2112	12:38:25	0.001	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2113	12:38:26	0.001	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2114	12:38:27	0.000	-0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	769
2115	12:38:28	0.001	0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2116	12:38:29	0.001	-0.004	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	769
2117	12:38:30	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2118	12:38:31	0.001	0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2119	12:38:32	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2120	12:38:33	0.001	0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2121	12:38:34	0.001	-0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2122	12:38:35	0.001	-0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2123	12:38:36	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2124	12:38:37	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2125	12:38:38	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2126	12:38:39	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2127	12:38:40	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
2128	12:38:41	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2129	12:38:42	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2130	12:38:43	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2131	12:38:44	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2132	12:38:45	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2133	12:38:46	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2134	12:38:47	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2135	12:38:48	0.001	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2136	12:38:49	0.001	0.004	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2137	12:38:50	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2138	12:38:51	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2139	12:38:52	0.000	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2140	12:38:53	0.001	-0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2141	12:38:54	0.001	0.005	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2142	12:38:55	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2143	12:38:56	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2144	12:38:57	0.001	0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2145	12:38:58	0.001	-0.005	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	769
2146	12:38:59	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2147	12:39:00	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2148	12:39:01	0.000	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2149	12:39:02	0.001	0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2150	12:39:03	0.000	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2151	12:39:04	0.000	0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2152	12:39:05	0.001	0.003	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2153	12:39:06	0.001	0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2154	12:39:07	0.000	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2155	12:39:08	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2156	12:39:09	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2157	12:39:10	0.001	0.001	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2158	12:39:11	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2159	12:39:12	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2160	12:39:13	0.000	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2161	12:39:14	0.001	0.002	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2162	12:39:15	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2163	12:39:16	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2164	12:39:17	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2165	12:39:18	0.001	-0.005	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2166	12:39:19	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2167	12:39:20	0.000	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2168	12:39:21	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2169	12:39:22	0.001	0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2170	12:39:23	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2171	12:39:24	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2172	12:39:25	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2173	12:39:26	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2174	12:39:27	0.001	-0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2175	12:39:28	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2176	12:39:29	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2177	12:39:30	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2178	12:39:31	0.000	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2179	12:39:32	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
2180	12:39:33	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2181	12:39:34	0.001	-0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.021	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2182	12:39:35	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2183	12:39:36	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2184	12:39:37	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2185	12:39:38	0.000	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2186	12:39:39	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2187	12:39:40	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2188	12:39:41	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2189	12:39:42	0.000	-0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2190	12:39:43	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2191	12:39:44	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
2192	12:39:45	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2193	12:39:46	0.001	0.006	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2194	12:39:47	0.000	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2195	12:39:48	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2196	12:39:49	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2197	12:39:50	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2198	12:39:51	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2199	12:39:52	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2200	12:39:53	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2201	12:39:54	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2202	12:39:55	0.000	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2203	12:39:56	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2204	12:39:57	0.000	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2205	12:39:58	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2206	12:39:59	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2207	12:40:00	0.000	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2208	12:40:01	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2209	12:40:02	0.001	0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2210	12:40:03	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2211	12:40:04	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2212	12:40:05	0.001	-0.005	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2213	12:40:06	0.000	-0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2214	12:40:07	0.001	0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2215	12:40:08	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2216	12:40:09	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2217	12:40:10	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2218	12:40:11	0.000	-0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
2219	12:40:12	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2220	12:40:13	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2221	12:40:14	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2222	12:40:15	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2223	12:40:16	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2224	12:40:17	0.000	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2225	12:40:18	0.001	-0.005	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	770
2226	12:40:19	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2227	12:40:20	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2228	12:40:21	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2229	12:40:22	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	775
2230	12:40:23	0.001	-0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2231	12:40:24	0.000	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2232	12:40:25	0.001	-0.004	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2233	12:40:26	0.001	-0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	773
2234	12:40:27	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2235	12:40:28	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	771
2236	12:40:29	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	769
2237	12:40:30	0.000	0.002	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	774
2238	12:40:31	0.001	-0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Manual	Sensor Status	1	00	Fundamental Activity	000.000	772
2239	12:40:32	0.001	0.000	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	774
2240	12:40:33	0.001	0.003	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	771
2241	12:40:34	0.001	0.005	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	769
2242	12:40:35	0.001	0.001	0.011	22.026	14.210	22.939	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	770
2243	12:40:36	0.001	0.002	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	774
2244	12:40:37	0.001	-0.001	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2245	12:40:38	0.001	-0.004	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	772
2246	12:40:39	0.000	-0.002	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	772
2247	12:40:40	0.001	0.002	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2248	12:40:41	0.001	0.001	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	771
2249	12:40:42	0.001	0.001	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	772
2250	12:40:43	0.000	0.004	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2251	12:40:44	0.005	0.000	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	774
2252	12:40:45	0.000	0.003	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2253	12:40:46	-0.000	-0.001	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	772
2254	12:40:47	0.001	-0.003	0.011	22.026	14.210	22.938	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	774
2255	12:40:48	0.001	-0.002	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2256	12:40:49	0.001	-0.002	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	771
2257	12:40:50	0.000	0.001	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	774
2258	12:40:51	0.001	0.001	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	768
2259	12:40:52	0.001	-0.001	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2260	12:40:53	0.000	0.001	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	773
2261	12:40:54	0.001	0.005	0.011	22.026	14.210	22.937	0.002	-0.000	0.022	Manual	Manual	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	771
