	Timestamp	Filtered Rate: CBP	Filtered Rate: TxOPhCz	Filtered Rate: OcO-BsubPc	Source Power: CBP	Source Power: TxOPhCz	Source Power: OcO-BsubPc	Thickness: CBP	Thickness: TxOPhCz	Thickness: OcO-BsubPc	State: CBP	State: TxOPhCz	State: OcO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: TxOPhCz	Fundamental  Frequency: OcO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: TxOPhCz	Current Z-Ratio: OcO-BsubPc
4549	12:56:37	0.218	0.235	0.010	26.542	12.927	19.360	0.011	0.057	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4550	12:56:38	0.223	0.237	0.010	26.542	12.927	19.358	0.011	0.057	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4551	12:56:39	0.230	0.238	0.010	26.542	12.835	19.358	0.011	0.058	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4552	12:56:40	0.235	0.239	0.010	26.542	12.885	19.358	0.012	0.058	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4553	12:56:41	0.242	0.238	0.010	26.542	12.885	19.358	0.012	0.058	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4554	12:56:42	0.248	0.237	0.010	26.542	12.958	19.358	0.012	0.058	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4555	12:56:43	0.254	0.235	0.010	26.542	13.082	19.358	0.012	0.059	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4556	12:56:44	0.261	0.233	0.010	26.542	13.082	19.358	0.013	0.059	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4557	12:56:45	0.267	0.231	0.010	26.542	13.169	19.358	0.013	0.059	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4558	12:56:46	0.273	0.228	0.010	26.542	13.258	19.359	0.013	0.059	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4559	12:56:47	0.279	0.226	0.010	26.542	13.258	19.359	0.013	0.060	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4560	12:56:48	0.285	0.224	0.010	26.542	13.334	19.359	0.014	0.060	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4561	12:56:49	0.290	0.223	0.010	26.542	13.273	19.359	0.014	0.060	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4562	12:56:50	0.296	0.221	0.010	26.542	13.273	19.359	0.014	0.060	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4563	12:56:51	0.303	0.220	0.010	26.542	13.265	19.359	0.015	0.060	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4564	12:56:52	0.308	0.218	0.010	26.542	13.238	19.359	0.015	0.061	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4565	12:56:53	0.314	0.217	0.010	26.542	13.238	19.359	0.015	0.061	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4566	12:56:54	0.319	0.216	0.010	26.542	13.291	19.359	0.016	0.061	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4567	12:56:55	0.325	0.214	0.010	26.542	13.279	19.359	0.016	0.061	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4568	12:56:56	0.332	0.212	0.010	26.542	13.279	19.359	0.016	0.062	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4569	12:56:57	0.337	0.211	0.010	26.542	13.372	19.359	0.017	0.062	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4570	12:56:58	0.341	0.209	0.010	26.542	13.428	19.358	0.017	0.062	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4571	12:56:59	0.348	0.208	0.010	26.542	13.428	19.358	0.017	0.062	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4572	12:57:00	0.352	0.207	0.010	26.542	13.442	19.358	0.018	0.062	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4573	12:57:01	0.358	0.206	0.010	26.542	13.394	19.358	0.018	0.063	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4574	12:57:02	0.364	0.206	0.010	26.542	13.394	19.359	0.018	0.063	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4575	12:57:03	0.369	0.204	0.010	26.542	13.396	19.359	0.019	0.063	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4576	12:57:04	0.374	0.204	0.010	26.542	13.455	19.359	0.019	0.063	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4577	12:57:05	0.380	0.203	0.010	26.542	13.455	19.359	0.019	0.063	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4578	12:57:06	0.387	0.202	0.010	26.542	13.461	19.358	0.020	0.064	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4579	12:57:07	0.394	0.202	0.010	26.542	13.450	19.358	0.020	0.064	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4580	12:57:08	0.400	0.201	0.010	26.542	13.450	19.358	0.021	0.064	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4581	12:57:09	0.406	0.200	0.010	26.648	13.465	19.358	0.021	0.064	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4582	12:57:10	0.412	0.200	0.010	26.767	13.510	19.359	0.021	0.064	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4583	12:57:11	0.419	0.199	0.010	26.767	13.510	19.359	0.022	0.065	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4584	12:57:12	0.426	0.199	0.010	26.767	13.530	19.359	0.022	0.065	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4585	12:57:13	0.433	0.199	0.010	26.767	13.477	19.359	0.023	0.065	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4586	12:57:14	0.441	0.199	0.010	26.767	13.477	19.359	0.023	0.065	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4587	12:57:15	0.449	0.199	0.010	26.767	13.484	19.359	0.024	0.065	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4588	12:57:16	0.457	0.199	0.010	26.767	13.436	19.359	0.024	0.066	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4589	12:57:17	0.465	0.200	0.010	26.767	13.436	19.359	0.024	0.066	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4590	12:57:18	0.475	0.200	0.010	26.767	13.434	19.359	0.025	0.066	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4591	12:57:19	0.484	0.200	0.010	26.767	13.428	19.359	0.025	0.066	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4592	12:57:20	0.494	0.200	0.010	26.767	13.428	19.359	0.026	0.066	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4593	12:57:21	0.504	0.200	0.010	26.767	13.452	19.359	0.026	0.067	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4594	12:57:22	0.514	0.200	0.010	26.767	13.449	19.359	0.027	0.067	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4595	12:57:23	0.526	0.201	0.010	26.767	13.449	19.359	0.027	0.067	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4596	12:57:24	0.538	0.202	0.010	26.767	13.344	19.359	0.028	0.067	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4597	12:57:25	0.549	0.203	0.010	26.767	13.270	19.359	0.028	0.067	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4598	12:57:26	0.560	0.204	0.010	26.767	13.270	19.360	0.029	0.068	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4599	12:57:27	0.571	0.203	0.010	26.767	13.251	19.360	0.030	0.068	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4600	12:57:28	0.583	0.203	0.010	26.767	13.361	19.360	0.030	0.068	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4601	12:57:29	0.594	0.203	0.010	26.767	13.361	19.360	0.031	0.068	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4602	12:57:30	0.605	0.202	0.010	26.767	13.398	19.360	0.031	0.068	0.057	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4603	12:57:31	0.617	0.201	0.010	26.767	13.441	19.360	0.032	0.069	0.058	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4604	12:57:32	0.626	0.201	0.010	26.767	13.441	19.360	0.033	0.069	0.058	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4605	12:57:33	0.638	0.200	0.010	26.767	13.477	19.360	0.033	0.069	0.058	Manual	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	791
4606	12:57:34	0.646	0.199	0.010	26.767	13.526	19.359	0.034	0.069	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4607	12:57:35	0.657	0.198	0.010	26.885	13.526	19.359	0.035	0.069	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4608	12:57:36	0.666	0.197	0.010	26.885	13.548	19.359	0.035	0.070	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	779
4609	12:57:37	0.676	0.197	0.010	26.971	13.590	19.359	0.036	0.070	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4610	12:57:38	0.686	0.196	0.010	27.059	13.590	19.360	0.037	0.070	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4611	12:57:39	0.697	0.195	0.010	27.126	13.603	19.360	0.037	0.070	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4612	12:57:40	0.709	0.195	0.010	27.182	13.604	19.360	0.038	0.070	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4613	12:57:41	0.721	0.195	0.010	27.203	13.604	19.360	0.039	0.071	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4614	12:57:42	0.735	0.195	0.010	27.203	13.597	19.359	0.039	0.071	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4615	12:57:43	0.750	0.195	0.010	27.204	13.610	19.359	0.040	0.071	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4616	12:57:44	0.768	0.195	0.010	27.156	13.610	19.359	0.041	0.071	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4617	12:57:45	0.785	0.195	0.010	27.079	13.605	19.359	0.042	0.071	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4618	12:57:46	0.804	0.195	0.010	26.982	13.584	19.361	0.042	0.072	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4619	12:57:47	0.825	0.196	0.010	26.812	13.584	19.361	0.043	0.072	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4620	12:57:48	0.848	0.196	0.010	26.812	13.566	19.361	0.044	0.072	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4621	12:57:49	0.870	0.197	0.010	26.600	13.514	19.361	0.045	0.072	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4622	12:57:50	0.892	0.198	0.010	26.374	13.514	19.358	0.046	0.072	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4623	12:57:51	0.912	0.199	0.010	26.166	13.467	19.358	0.047	0.073	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4624	12:57:52	0.931	0.200	0.010	25.942	13.403	19.358	0.048	0.073	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4625	12:57:53	0.950	0.201	0.010	25.688	13.403	19.358	0.049	0.073	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4626	12:57:54	0.966	0.202	0.010	25.688	13.364	19.359	0.050	0.073	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4627	12:57:55	0.981	0.203	0.010	25.443	13.294	19.359	0.051	0.073	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4628	12:57:56	0.994	0.205	0.010	25.223	13.294	19.359	0.052	0.074	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4629	12:57:57	0.997	0.206	0.010	25.038	13.226	19.359	0.053	0.074	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4630	12:57:58	0.997	0.207	0.010	25.139	13.206	19.360	0.054	0.074	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4631	12:57:59	0.991	0.207	0.010	25.234	13.206	19.360	0.055	0.074	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4632	12:58:00	0.985	0.207	0.010	25.234	13.231	19.360	0.055	0.074	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4633	12:58:01	0.973	0.206	0.010	25.328	13.296	19.360	0.056	0.075	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4634	12:58:02	0.960	0.205	0.010	25.432	13.296	19.359	0.057	0.075	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4635	12:58:03	0.947	0.203	0.010	25.635	13.400	19.359	0.058	0.075	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4636	12:58:04	0.932	0.201	0.010	25.745	13.554	19.359	0.059	0.075	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4637	12:58:05	0.918	0.200	0.010	25.928	13.554	19.359	0.060	0.075	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4638	12:58:06	0.901	0.198	0.010	25.928	13.657	19.358	0.061	0.076	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4639	12:58:07	0.887	0.197	0.010	26.035	13.670	19.358	0.062	0.076	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4640	12:58:08	0.873	0.196	0.010	26.180	13.670	19.358	0.063	0.076	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4641	12:58:09	0.862	0.195	0.010	26.280	13.657	19.358	0.064	0.076	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4642	12:58:10	0.851	0.195	0.010	26.262	13.658	19.362	0.065	0.076	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4643	12:58:11	0.838	0.195	0.010	26.391	13.658	19.362	0.066	0.077	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4644	12:58:12	0.824	0.195	0.010	26.391	13.629	19.362	0.066	0.077	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4645	12:58:13	0.814	0.195	0.010	26.707	13.598	19.362	0.067	0.077	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4646	12:58:14	0.804	0.195	0.010	26.687	13.598	19.360	0.068	0.077	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4647	12:58:15	0.798	0.195	0.010	26.775	13.588	19.360	0.069	0.077	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4648	12:58:16	0.790	0.194	0.010	26.729	13.658	19.360	0.070	0.078	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4649	12:58:17	0.786	0.194	0.010	26.814	13.658	19.360	0.070	0.078	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4650	12:58:18	0.785	0.194	0.010	26.814	13.685	19.360	0.071	0.078	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4651	12:58:19	0.782	0.194	0.010	26.742	13.681	19.360	0.072	0.078	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4652	12:58:20	0.780	0.195	0.010	26.767	13.681	19.360	0.073	0.078	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4653	12:58:21	0.780	0.195	0.010	26.703	13.639	19.360	0.073	0.079	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4654	12:58:22	0.780	0.196	0.010	26.722	13.582	19.361	0.074	0.079	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4655	12:58:23	0.782	0.197	0.010	26.672	13.582	19.361	0.075	0.079	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4656	12:58:24	0.784	0.198	0.010	26.672	13.512	19.361	0.076	0.079	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4657	12:58:25	0.784	0.198	0.010	26.594	13.500	19.361	0.077	0.079	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4658	12:58:26	0.787	0.198	0.010	26.658	13.500	19.360	0.077	0.080	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4659	12:58:27	0.786	0.198	0.010	26.591	13.566	19.360	0.078	0.080	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4660	12:58:28	0.788	0.197	0.010	26.670	13.654	19.360	0.079	0.080	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	778
4661	12:58:29	0.790	0.197	0.010	26.568	13.654	19.360	0.000	0.080	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4662	12:58:30	0.791	0.197	0.010	26.568	13.694	19.359	0.001	0.080	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4663	12:58:31	0.792	0.197	0.010	26.591	13.618	19.359	0.002	0.081	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4664	12:58:32	0.796	0.198	0.010	26.556	13.618	19.359	0.003	0.000	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4665	12:58:33	0.798	0.198	0.010	26.500	13.563	19.359	0.003	0.000	0.058	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4666	12:58:34	0.799	0.197	0.010	26.489	13.612	19.358	0.004	0.001	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4667	12:58:35	0.800	0.197	0.010	26.496	13.612	19.358	0.005	0.001	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4668	12:58:36	0.803	0.197	0.010	26.496	13.671	19.358	0.006	0.001	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4669	12:58:37	0.802	0.198	0.010	26.450	13.608	19.358	0.007	0.001	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	789
4670	12:58:38	0.806	0.198	0.010	26.475	13.608	19.357	0.007	0.001	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4671	12:58:39	0.804	0.199	0.010	26.366	13.586	19.357	0.008	0.002	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4672	12:58:40	0.806	0.199	0.010	26.512	13.573	19.357	0.009	0.002	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4673	12:58:41	0.806	0.199	0.010	26.404	13.573	19.357	0.010	0.002	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	784
4674	12:58:42	0.807	0.199	0.010	26.404	13.605	19.358	0.011	0.002	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4675	12:58:43	0.809	0.199	0.010	26.425	13.581	19.358	0.011	0.002	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4676	12:58:44	0.809	0.199	0.010	26.344	13.581	19.358	0.012	0.003	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4677	12:58:45	0.810	0.199	0.010	26.391	13.586	19.358	0.013	0.003	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4678	12:58:46	0.810	0.199	0.010	26.371	13.594	19.359	0.014	0.003	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4679	12:58:47	0.810	0.199	0.010	26.395	13.594	19.359	0.015	0.003	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4680	12:58:48	0.810	0.198	0.010	26.395	13.649	19.359	0.015	0.003	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4681	12:58:49	0.809	0.198	0.010	26.343	13.702	19.359	0.016	0.004	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4682	12:58:50	0.808	0.197	0.010	26.418	13.702	19.359	0.017	0.004	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4683	12:58:51	0.808	0.196	0.010	26.414	13.743	19.359	0.018	0.004	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	792
4684	12:58:52	0.806	0.195	0.010	26.444	13.817	19.359	0.019	0.004	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4685	12:58:53	0.804	0.194	0.010	26.470	13.817	19.359	0.019	0.004	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	782
4686	12:58:54	0.802	0.194	0.010	26.470	13.835	19.360	0.020	0.005	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4687	12:58:55	0.801	0.193	0.010	26.506	13.863	19.360	0.021	0.005	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4688	12:58:56	0.798	0.192	0.010	26.538	13.863	19.360	0.022	0.005	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4689	12:58:57	0.797	0.192	0.010	26.593	13.889	19.360	0.023	0.005	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4690	12:58:58	0.796	0.192	0.010	26.577	13.913	19.360	0.023	0.005	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4691	12:58:59	0.795	0.194	0.010	26.551	13.913	19.360	0.024	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	783
4692	12:59:00	0.793	0.194	0.010	26.551	13.755	19.360	0.025	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4693	12:59:01	0.794	0.194	0.010	26.597	13.737	19.360	0.026	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	790
4694	12:59:02	0.792	0.194	0.010	26.622	13.737	19.359	0.027	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4695	12:59:03	0.792	0.192	0.010	26.581	13.820	19.359	0.027	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4696	12:59:04	0.794	0.192	0.010	26.598	14.033	19.359	0.028	0.006	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	785
4697	12:59:05	0.792	0.191	0.010	26.555	14.033	19.359	0.029	0.007	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4698	12:59:06	0.795	0.191	0.010	26.555	14.015	19.359	0.030	0.007	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4699	12:59:07	0.794	0.192	0.010	26.560	13.968	19.359	0.031	0.007	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4700	12:59:08	0.797	0.192	0.010	26.533	13.968	19.359	0.031	0.007	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4701	12:59:09	0.801	0.193	0.010	26.457	13.843	19.359	0.032	0.007	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4702	12:59:10	0.800	0.194	0.010	26.378	13.807	19.359	0.033	0.008	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	788
4703	12:59:11	0.805	0.195	0.010	26.428	13.807	19.359	0.034	0.008	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4704	12:59:12	0.807	0.195	0.010	26.428	13.786	19.359	0.035	0.008	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4705	12:59:13	0.814	0.196	0.010	26.275	13.857	19.359	0.035	0.008	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4706	12:59:14	0.814	0.195	0.010	26.097	13.857	19.361	0.036	0.008	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	787
4707	12:59:15	0.818	0.195	0.010	26.226	13.900	19.361	0.037	0.009	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	786
4708	12:59:16	0.821	0.198	0.010	26.103	13.848	19.361	0.038	0.009	0.000	Deposit	Deposit	Deposit	Sensor Status	1	00	Fundamental Activity	000.000	781
