	Timestamp	Filtered Rate: CBP	Filtered Rate: EtO-BsubPc	Source Power: CBP	Source Power: EtO-BsubPc	Thickness: CBP	Thickness: EtO-BsubPc	State: CBP	State: EtO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: EtO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: EtO-BsubPc
1069	12:12:15	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1070	12:12:16	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1071	12:12:17	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1072	12:12:18	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1073	12:12:19	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1074	12:12:20	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1075	12:12:21	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1076	12:12:22	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1077	12:12:23	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1078	12:12:24	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1079	12:12:25	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1080	12:12:26	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1081	12:12:27	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1082	12:12:28	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1083	12:12:29	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1084	12:12:30	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1085	12:12:31	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1086	12:12:32	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1087	12:12:33	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1088	12:12:34	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1089	12:12:35	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1090	12:12:36	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1091	12:12:37	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1092	12:12:38	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1093	12:12:39	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1094	12:12:40	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1095	12:12:41	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1096	12:12:42	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1097	12:12:43	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1098	12:12:44	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1099	12:12:45	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1100	12:12:46	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1101	12:12:47	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1102	12:12:48	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1103	12:12:49	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1104	12:12:50	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1105	12:12:51	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1106	12:12:52	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1107	12:12:53	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1108	12:12:54	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1109	12:12:55	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1110	12:12:56	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1111	12:12:57	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1112	12:12:58	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1113	12:12:59	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1114	12:13:00	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1115	12:13:01	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1116	12:13:02	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1117	12:13:03	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1118	12:13:04	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1119	12:13:05	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1120	12:13:06	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1121	12:13:07	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1122	12:13:08	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1123	12:13:09	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1124	12:13:10	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1125	12:13:11	0.002	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1126	12:13:12	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1127	12:13:13	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1128	12:13:14	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1129	12:13:15	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1130	12:13:16	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1131	12:13:17	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1132	12:13:18	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1133	12:13:19	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1134	12:13:20	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1135	12:13:21	-0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1136	12:13:22	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1137	12:13:23	-0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1138	12:13:24	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1139	12:13:25	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1140	12:13:26	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1141	12:13:27	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1142	12:13:28	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1143	12:13:29	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1144	12:13:30	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1145	12:13:31	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1146	12:13:32	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1147	12:13:33	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1148	12:13:34	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1149	12:13:35	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1150	12:13:36	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1151	12:13:37	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1152	12:13:38	-0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1153	12:13:39	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1154	12:13:40	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1155	12:13:41	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1156	12:13:42	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1157	12:13:43	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1158	12:13:44	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1159	12:13:45	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1160	12:13:46	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1161	12:13:47	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1162	12:13:48	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1163	12:13:49	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1164	12:13:50	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1165	12:13:51	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1166	12:13:52	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1167	12:13:53	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1168	12:13:54	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1169	12:13:55	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1170	12:13:56	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1171	12:13:57	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1172	12:13:58	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1173	12:13:59	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1174	12:14:00	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1175	12:14:01	-0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1176	12:14:02	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1177	12:14:03	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1178	12:14:04	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1179	12:14:05	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1180	12:14:06	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1181	12:14:07	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1182	12:14:08	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1183	12:14:09	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1184	12:14:10	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1185	12:14:11	0.001	0.004	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1186	12:14:12	0.000	0.004	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1187	12:14:13	0.001	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1188	12:14:14	0.000	0.003	12.000	20.300	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1189	12:14:15	0.000	0.004	12.000	20.350	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1190	12:14:16	0.001	0.004	12.000	20.350	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1191	12:14:17	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1192	12:14:18	0.001	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1193	12:14:19	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1194	12:14:20	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1195	12:14:21	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1196	12:14:22	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1197	12:14:23	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1198	12:14:24	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1199	12:14:25	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1200	12:14:26	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1201	12:14:27	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1202	12:14:28	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1203	12:14:29	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1204	12:14:30	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1205	12:14:31	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1206	12:14:32	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1207	12:14:33	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1208	12:14:34	0.001	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1209	12:14:35	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1210	12:14:36	0.000	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1211	12:14:37	0.001	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1212	12:14:38	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1213	12:14:39	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	784
1214	12:14:40	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1215	12:14:41	0.001	0.003	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1216	12:14:42	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1217	12:14:43	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1218	12:14:44	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1219	12:14:45	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1220	12:14:46	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1221	12:14:47	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1222	12:14:48	-0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1223	12:14:49	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1224	12:14:50	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1225	12:14:51	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1226	12:14:52	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1227	12:14:53	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1228	12:14:54	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1229	12:14:55	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1230	12:14:56	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1231	12:14:57	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1232	12:14:58	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1233	12:14:59	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	789
1234	12:15:00	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1235	12:15:01	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1236	12:15:02	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1237	12:15:03	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1238	12:15:04	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1239	12:15:05	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1240	12:15:06	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1241	12:15:07	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1242	12:15:08	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	785
1243	12:15:09	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1244	12:15:10	-0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1245	12:15:11	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1246	12:15:12	0.000	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1247	12:15:13	0.001	0.004	12.000	20.400	0.000	0.003	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1248	12:15:14	-0.001	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1249	12:15:15	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1250	12:15:16	0.001	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1251	12:15:17	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1252	12:15:18	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	786
1253	12:15:19	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	783
1254	12:15:20	-0.001	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1255	12:15:21	0.001	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	787
1256	12:15:22	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	790
1257	12:15:23	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
1258	12:15:24	0.000	0.004	12.000	20.400	0.000	0.004	Manual	Manual	Sensor Status	00	Fundamental Activity	788
