	Timestamp	Filtered Rate: CBP	Filtered Rate: OcO-BsubPc	Source Power: CBP	Source Power: OcO-BsubPc	Thickness: CBP	Thickness: OcO-BsubPc	State: CBP	State: OcO-BsubPc	Fundamental  Frequency: CBP	Fundamental  Frequency: OcO-BsubPc	Current Z-Ratio: CBP	Current Z-Ratio: OcO-BsubPc
3756	15:07:06	0.397	0.011	28.406	19.322	0.039	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3757	15:07:07	0.398	0.011	28.406	19.322	0.040	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3758	15:07:08	0.399	0.011	28.406	19.322	0.040	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3759	15:07:09	0.399	0.011	28.406	19.322	0.040	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3760	15:07:10	0.401	0.011	28.406	19.322	0.041	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3761	15:07:11	0.403	0.011	28.406	19.322	0.041	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3762	15:07:12	0.404	0.011	28.406	19.322	0.042	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3763	15:07:13	0.403	0.011	28.406	19.322	0.042	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3764	15:07:14	0.403	0.011	28.406	19.322	0.042	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3765	15:07:15	0.403	0.011	28.406	19.322	0.043	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3766	15:07:16	0.403	0.011	28.406	19.322	0.043	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3767	15:07:17	0.403	0.011	28.406	19.322	0.044	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3768	15:07:18	0.403	0.011	28.456	19.322	0.044	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	790
3769	15:07:19	0.404	0.011	28.520	19.322	0.044	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3770	15:07:20	0.405	0.011	28.570	19.322	0.045	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	783
3771	15:07:21	0.407	0.011	28.570	19.322	0.045	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	781
3772	15:07:22	0.409	0.011	28.570	19.322	0.046	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3773	15:07:23	0.411	0.011	28.570	19.322	0.046	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3774	15:07:24	0.415	0.011	28.570	19.322	0.046	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3775	15:07:25	0.419	0.011	28.570	19.322	0.047	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3776	15:07:26	0.423	0.011	28.570	19.322	0.047	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3777	15:07:27	0.427	0.011	28.570	19.322	0.048	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3778	15:07:28	0.430	0.011	28.570	19.322	0.048	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3779	15:07:29	0.432	0.011	28.570	19.322	0.049	0.032	Manual	Manual	Sensor Status	00	Fundamental Activity	790
3780	15:07:30	0.436	0.011	28.570	19.322	0.049	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3781	15:07:31	0.441	0.011	28.570	19.322	0.049	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3782	15:07:32	0.446	0.011	28.570	19.322	0.050	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3783	15:07:33	0.453	0.011	28.570	19.322	0.050	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3784	15:07:34	0.459	0.011	28.570	19.322	0.051	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3785	15:07:35	0.463	0.011	28.570	19.322	0.051	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3786	15:07:36	0.470	0.011	28.570	19.322	0.052	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3787	15:07:37	0.475	0.011	28.570	19.322	0.052	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3788	15:07:38	0.484	0.011	28.570	19.322	0.053	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3789	15:07:39	0.492	0.011	28.570	19.322	0.053	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3790	15:07:40	0.504	0.011	28.570	19.322	0.054	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3791	15:07:41	0.516	0.011	28.570	19.322	0.054	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3792	15:07:42	0.532	0.011	28.570	19.322	0.055	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3793	15:07:43	0.549	0.011	28.570	19.322	0.055	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3794	15:07:44	0.569	0.011	28.570	19.322	0.056	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	791
3795	15:07:45	0.585	0.011	28.570	19.322	0.056	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3796	15:07:46	0.595	0.011	28.570	19.322	0.057	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3797	15:07:47	0.610	0.011	28.570	19.322	0.058	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3798	15:07:48	0.620	0.011	28.570	19.322	0.058	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3799	15:07:49	0.629	0.011	28.570	19.322	0.059	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3800	15:07:50	0.636	0.011	28.570	19.322	0.059	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3801	15:07:51	0.643	0.011	28.570	19.322	0.060	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3802	15:07:52	0.651	0.011	28.570	19.322	0.061	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3803	15:07:53	0.661	0.011	28.570	19.322	0.061	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3804	15:07:54	0.668	0.011	28.570	19.322	0.062	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3805	15:07:55	0.679	0.011	28.570	19.322	0.063	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3806	15:07:56	0.692	0.011	28.570	19.322	0.063	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3807	15:07:57	0.706	0.011	28.570	19.322	0.064	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3808	15:07:58	0.726	0.011	28.570	19.322	0.065	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3809	15:07:59	0.743	0.011	28.570	19.322	0.066	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3810	15:08:00	0.756	0.011	28.570	19.322	0.066	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3811	15:08:01	0.768	0.011	28.570	19.322	0.067	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3812	15:08:02	0.774	0.011	28.570	19.322	0.068	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3813	15:08:03	0.778	0.011	28.570	19.322	0.069	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3814	15:08:04	0.782	0.011	28.570	19.322	0.069	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3815	15:08:05	0.782	0.011	28.570	19.322	0.070	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3816	15:08:06	0.786	0.011	28.734	19.322	0.071	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3817	15:08:07	0.787	0.011	28.888	19.322	0.072	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	783
3818	15:08:08	0.790	0.011	28.888	19.322	0.073	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3819	15:08:09	0.794	0.011	29.047	19.322	0.073	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3820	15:08:10	0.799	0.011	29.188	19.322	0.074	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3821	15:08:11	0.807	0.011	29.315	19.322	0.075	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3822	15:08:12	0.816	0.011	29.412	19.322	0.076	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3823	15:08:13	0.830	0.011	29.462	19.322	0.077	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	783
3824	15:08:14	0.843	0.011	29.462	19.322	0.077	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3825	15:08:15	0.859	0.011	29.513	19.322	0.078	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	789
3826	15:08:16	0.874	0.011	29.503	19.322	0.079	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3827	15:08:17	0.887	0.011	29.522	19.322	0.080	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3828	15:08:18	0.894	0.011	29.589	19.322	0.081	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3829	15:08:19	0.896	0.011	29.788	19.322	0.082	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	783
3830	15:08:20	0.908	0.011	29.788	19.322	0.083	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3831	15:08:21	0.915	0.011	29.740	19.322	0.084	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3832	15:08:22	0.920	0.011	29.697	19.322	0.084	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3833	15:08:23	0.925	0.011	29.780	19.322	0.085	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3834	15:08:24	0.914	0.011	29.986	19.322	0.086	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3835	15:08:25	0.909	0.011	30.000	19.322	0.087	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3836	15:08:26	0.920	0.011	30.000	19.322	0.088	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3837	15:08:27	0.914	0.011	30.000	19.322	0.089	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	783
3838	15:08:28	0.946	0.011	30.000	19.322	0.090	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3839	15:08:29	1.016	0.011	28.851	19.322	0.091	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3840	15:08:30	1.091	0.011	26.451	19.322	0.092	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3841	15:08:31	1.155	0.011	25.485	19.322	0.093	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3842	15:08:32	1.190	0.011	25.485	19.322	0.094	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3843	15:08:33	1.194	0.011	25.563	19.322	0.096	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3844	15:08:34	1.174	0.011	26.874	19.322	0.097	0.033	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3845	15:08:35	1.141	0.011	26.874	19.322	0.098	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	783
3846	15:08:36	1.099	0.011	26.874	19.322	0.099	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3847	15:08:37	1.061	0.011	26.874	19.322	0.100	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3848	15:08:38	1.017	0.011	26.874	19.322	0.101	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3849	15:08:39	0.975	0.011	26.874	19.322	0.102	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3850	15:08:40	0.931	0.011	26.874	19.322	0.103	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3851	15:08:41	0.891	0.011	26.874	19.322	0.104	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3852	15:08:42	0.849	0.011	26.874	19.322	0.105	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3853	15:08:43	0.811	0.011	26.874	19.322	0.106	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3854	15:08:44	0.770	0.011	26.874	19.322	0.106	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3855	15:08:45	0.735	0.011	26.874	19.322	0.107	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3856	15:08:46	0.701	0.011	26.874	19.322	0.108	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3857	15:08:47	0.665	0.011	26.874	19.322	0.109	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3858	15:08:48	0.633	0.011	26.874	19.322	0.109	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3859	15:08:49	0.602	0.011	26.874	19.322	0.110	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3860	15:08:50	0.572	0.011	26.924	19.322	0.110	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3861	15:08:51	0.545	0.011	27.141	19.322	0.111	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3862	15:08:52	0.521	0.011	27.248	19.322	0.112	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3863	15:08:53	0.497	0.011	27.335	19.322	0.112	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3864	15:08:54	0.478	0.011	27.876	19.322	0.113	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3865	15:08:55	0.460	0.011	28.290	19.322	0.113	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3866	15:08:56	0.445	0.011	28.400	19.322	0.113	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3867	15:08:57	0.436	0.011	28.450	19.322	0.114	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3868	15:08:58	0.430	0.011	28.644	19.322	0.114	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3869	15:08:59	0.425	0.011	28.979	19.322	0.115	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3870	15:09:00	0.425	0.011	28.979	19.322	0.115	0.033	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3871	15:09:01	0.427	0.011	28.979	19.322	0.116	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3872	15:09:02	0.434	0.011	28.979	19.322	0.116	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3873	15:09:03	0.441	0.011	28.979	19.322	0.116	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3874	15:09:04	0.453	0.011	28.979	19.322	0.117	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3875	15:09:05	0.465	0.011	28.979	19.322	0.117	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3876	15:09:06	0.479	0.011	28.979	19.322	0.118	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3877	15:09:07	0.492	0.011	28.979	19.322	0.118	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3878	15:09:08	0.510	0.011	28.979	19.322	0.119	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3879	15:09:09	0.526	0.011	28.979	19.322	0.119	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3880	15:09:10	0.543	0.011	28.979	19.322	0.120	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3881	15:09:11	0.558	0.011	28.979	19.322	0.120	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3882	15:09:12	0.573	0.011	28.979	19.322	0.121	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3883	15:09:13	0.587	0.011	28.979	19.322	0.122	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3884	15:09:14	0.601	0.011	28.979	19.322	0.122	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3885	15:09:15	0.619	0.011	28.979	19.322	0.123	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3886	15:09:16	0.636	0.011	28.979	19.322	0.123	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3887	15:09:17	0.656	0.011	28.979	19.322	0.124	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3888	15:09:18	0.675	0.011	28.979	19.322	0.125	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3889	15:09:19	0.693	0.011	28.979	19.322	0.125	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3890	15:09:20	0.709	0.011	28.979	19.322	0.126	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3891	15:09:21	0.728	0.011	28.979	19.322	0.127	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3892	15:09:22	0.748	0.011	28.979	19.322	0.128	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3893	15:09:23	0.769	0.011	28.979	19.322	0.128	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	784
3894	15:09:24	0.790	0.011	28.979	19.322	0.129	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3895	15:09:25	0.811	0.011	28.979	19.322	0.130	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3896	15:09:26	0.835	0.011	28.979	19.322	0.131	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3897	15:09:27	0.859	0.011	28.979	19.322	0.132	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3898	15:09:28	0.884	0.011	28.979	19.322	0.132	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3899	15:09:29	0.913	0.011	28.979	19.322	0.133	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3900	15:09:30	0.936	0.011	28.979	19.322	0.134	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3901	15:09:31	0.964	0.011	28.979	19.322	0.135	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3902	15:09:32	0.989	0.011	28.979	19.322	0.136	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3903	15:09:33	1.016	0.011	28.979	19.322	0.137	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	785
3904	15:09:34	1.040	0.011	28.979	19.322	0.138	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3905	15:09:35	1.066	0.011	28.979	19.322	0.139	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	788
3906	15:09:36	1.088	0.011	28.979	19.322	0.140	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3907	15:09:37	1.108	0.011	28.979	19.322	0.141	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3908	15:09:38	1.127	0.011	28.979	19.322	0.143	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3909	15:09:39	1.144	0.011	28.979	19.322	0.144	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3910	15:09:40	1.159	0.011	28.979	19.322	0.145	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3911	15:09:41	1.174	0.011	28.979	19.322	0.146	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	787
3912	15:09:42	1.186	0.011	28.979	19.322	0.147	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	786
3913	15:09:43	1.197	0.011	28.979	19.322	0.148	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3914	15:09:44	1.207	0.011	28.979	19.322	0.150	0.034	Manual	Manual	Sensor Status	00	Fundamental Activity	789
3915	15:09:45	1.214	0.011	28.979	19.322	0.151	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3916	15:09:46	1.222	0.011	28.800	19.322	0.152	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3917	15:09:47	1.231	0.011	28.800	19.322	0.153	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	781
3918	15:09:48	1.240	0.011	28.590	19.322	0.155	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3919	15:09:49	1.246	0.011	28.386	19.322	0.156	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3920	15:09:50	1.250	0.011	28.183	19.322	0.157	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3921	15:09:51	1.251	0.011	27.992	19.322	0.158	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3922	15:09:52	1.250	0.011	27.814	19.322	0.160	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3923	15:09:53	1.247	0.011	27.814	19.322	0.161	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3924	15:09:54	1.238	0.011	27.630	19.322	0.162	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3925	15:09:55	1.227	0.011	27.524	19.322	0.163	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3926	15:09:56	1.208	0.011	27.483	19.322	0.164	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3927	15:09:57	1.186	0.011	27.519	19.322	0.166	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	782
3928	15:09:58	1.160	0.011	27.602	19.322	0.167	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3929	15:09:59	1.133	0.011	27.602	19.322	0.168	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3930	15:10:00	1.104	0.011	27.702	19.322	0.169	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	789
3931	15:10:01	1.074	0.011	27.848	19.322	0.170	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3932	15:10:02	1.042	0.011	28.050	19.322	0.171	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3933	15:10:03	1.011	0.011	28.353	19.322	0.172	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3934	15:10:04	0.981	0.011	28.548	19.322	0.173	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3935	15:10:05	0.956	0.011	28.548	19.322	0.174	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3936	15:10:06	0.936	0.011	28.758	19.322	0.175	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3937	15:10:07	0.916	0.011	28.824	19.322	0.176	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3938	15:10:08	0.904	0.011	29.010	19.322	0.177	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3939	15:10:09	0.892	0.011	28.993	19.322	0.178	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3940	15:10:10	0.884	0.011	29.145	19.322	0.179	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3941	15:10:11	0.898	0.011	29.145	19.322	0.180	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3942	15:10:12	0.896	0.011	28.585	19.322	0.181	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3943	15:10:13	0.894	0.011	28.604	19.322	0.181	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3944	15:10:14	0.890	0.011	28.959	19.322	0.182	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3945	15:10:15	0.882	0.011	29.234	19.322	0.183	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3946	15:10:16	0.875	0.011	29.589	19.322	0.184	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3947	15:10:17	0.881	0.011	29.589	19.322	0.185	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3948	15:10:18	0.889	0.011	29.355	19.322	0.186	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3949	15:10:19	0.904	0.011	28.936	19.322	0.187	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3950	15:10:20	0.920	0.011	28.543	19.322	0.188	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	783
3951	15:10:21	0.936	0.011	28.262	19.322	0.189	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3952	15:10:22	0.948	0.011	28.187	19.322	0.190	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3953	15:10:23	0.954	0.011	28.187	19.322	0.191	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3954	15:10:24	0.958	0.011	28.281	19.322	0.191	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3955	15:10:25	0.961	0.011	28.489	19.322	0.192	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	790
3956	15:10:26	0.963	0.011	28.505	19.322	0.193	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	790
3957	15:10:27	0.967	0.011	28.558	19.322	0.194	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3958	15:10:28	0.967	0.011	28.497	19.322	0.195	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3959	15:10:29	0.969	0.011	28.497	19.322	0.196	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3960	15:10:30	0.971	0.011	28.602	19.322	0.197	0.034	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3961	15:10:31	0.973	0.011	28.558	19.322	0.198	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3962	15:10:32	0.974	0.011	28.517	19.322	0.199	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3963	15:10:33	0.977	0.011	28.504	19.322	0.200	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3964	15:10:34	0.977	0.011	28.535	19.322	0.201	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	784
3965	15:10:35	0.978	0.011	28.535	19.322	0.202	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	787
3966	15:10:36	0.977	0.011	28.556	19.322	0.203	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3967	15:10:37	0.978	0.011	28.597	19.322	0.204	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3968	15:10:38	0.977	0.011	28.609	19.322	0.205	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3969	15:10:39	0.977	0.011	28.625	19.322	0.206	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3970	15:10:40	0.980	0.011	28.594	19.322	0.207	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3971	15:10:41	0.985	0.011	28.594	19.322	0.208	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	785
3972	15:10:42	0.990	0.011	28.416	19.322	0.209	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	790
3973	15:10:43	0.997	0.011	28.253	19.322	0.210	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3974	15:10:44	1.003	0.011	28.138	19.322	0.211	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	788
3975	15:10:45	1.006	0.011	28.006	19.322	0.212	0.035	Deposit	Manual	Sensor Status	00	Fundamental Activity	786
3976	15:10:46	1.004	0.011	28.233	19.322	0.213	0.035	Deposit	Deposit	Sensor Status	00	Fundamental Activity	783
3977	15:10:47	0.997	0.011	28.233	19.322	0.214	0.035	Deposit	Deposit	Sensor Status	00	Fundamental Activity	786
3978	15:10:48	0.989	0.011	28.536	19.322	0.215	0.035	Deposit	Deposit	Sensor Status	00	Fundamental Activity	787
3979	15:10:49	0.983	0.011	28.791	19.322	0.216	0.035	Deposit	Deposit	Sensor Status	00	Fundamental Activity	784
3980	15:10:50	0.979	0.011	28.781	19.321	0.217	0.035	Deposit	Deposit	Sensor Status	00	Fundamental Activity	784
